Country Code,Country Name,Year,GDP Growth,Investment,Productivity Growth,Potential_Outlier
EST,Estonia,2000,10.0876385800462,28.4761032107323,9.17,True
EST,Estonia,2001,5.88074589534277,29.6026320949271,5.39,False
EST,Estonia,2002,6.93300082616575,32.9307657546669,6.82,False
EST,Estonia,2003,7.59630181032645,35.1880300634078,5.31,False
EST,Estonia,2004,6.80070110758655,34.6488549298291,7.2,False
EST,Estonia,2005,9.52305386462066,33.3508381603819,7.06,False
EST,Estonia,2006,9.76257131206653,39.8256877468792,4.61,True
EST,Estonia,2007,7.57091879311882,40.0058943445447,7.37,True
EST,Estonia,2008,-5.12531154308803,31.6334055843093,-4.9,True
EST,Estonia,2009,-14.6302225427906,21.0087753498274,-4.71,True
EST,Estonia,2010,2.4497502063999,21.5876781655604,8.05,False
EST,Estonia,2011,7.60697458913162,25.4681664047184,0.84,False
EST,Estonia,2012,3.67201872506541,29.0805066900785,1.46,False
EST,Estonia,2013,1.75649379621869,26.8697121064814,0.1,False
EST,Estonia,2014,3.32278988182702,26.727615908803,2.2,False
EST,Estonia,2015,1.83815262882932,24.6409611018289,-1.0,False
EST,Estonia,2016,3.09301920751959,24.7023530937166,2.34,False
EST,Estonia,2017,5.63467248963991,25.9381976210924,2.98,False
EST,Estonia,2018,3.69969756161726,27.8503992212561,3.47,False
FIN,Finland,2000,5.75373770498848,23.8741513058525,3.52,False
FIN,Finland,2001,2.64026205699308,23.1797971136758,1.14,False
FIN,Finland,2002,1.68732644358099,22.0594179466451,0.62,False
FIN,Finland,2003,2.01179992738312,22.231962772058,1.86,False
FIN,Finland,2004,4.00537952277651,22.8724778097656,3.41,False
FIN,Finland,2005,2.77730918518017,24.6073870744416,1.2,False
FIN,Finland,2006,4.01957326515895,24.0013652587917,2.16,False
FIN,Finland,2007,5.31280176694145,25.5534350124827,3.1,False
FIN,Finland,2008,0.784431235717051,25.2485161104333,-1.41,False
FIN,Finland,2009,-8.07603116552393,21.4741244119185,-5.81,True
FIN,Finland,2010,3.1682879121621,22.6073229974435,3.9,False
FIN,Finland,2011,2.39039455396828,24.3388732893172,1.26,False
FIN,Finland,2012,-1.52284013040689,23.628342432802,-2.26,False
FIN,Finland,2013,-0.979741024949618,22.6578278795265,-0.19,False
FIN,Finland,2014,-0.4780684247837,22.1690024531831,0.12,False
FIN,Finland,2015,0.466503766322674,21.9056862297328,0.7,False
FIN,Finland,2016,2.57193414898754,23.5883124649425,2.16,False
FIN,Finland,2017,3.30337003591039,24.309542246313,1.85,False
